County #,County,City Code,City,year,total_taxes,residential_taxes,total_taxes_per_capita,residential_taxes_per_capita,res_percent,non_res_taxes,non_res_taxes_per_capita
4,Missoula,MSS-04,Missoula,2016,104397333.0055597,57775949.7124403,1445.325871240322,799.8774724486757,0.5534236177217614,46621383.2931194,645.4483987916462
8,Fergus,MOO-08,Moore,2016,180867.33362354373,55171.5525,922.792518487468,281.48751275510205,0.3050387894523494,125695.78112354374,641.305005732366
20,Valley,NAS-20,Nashua,2016,182370.8752172177,99665.4153599999,616.1178216797895,336.70748432432396,0.546498530762057,82705.4598572178,279.4103373554655
2,Cascade,NEI-02,Neihart,2016,204945.17583365928,162172.69024,4182.55460885019,3309.6467395918366,0.791297914578019,42772.48559365928,872.907869258353
20,Valley,OPH-20,Opheim,2016,55014.24061937058,23502.596250000002,632.3475933260986,270.14478448275867,0.4272093186309421,31511.64436937058,362.20280884333994
34,Sheridan,OUT-34,Outlook,2016,60785.689856588986,34868.245139999985,1168.9555741651727,670.5431757692305,0.5736258850111638,25917.444716589,498.4123983959422
46,Granite,PHI-46,Phillipsburg,2016,768061.1060486414,474656.94051,850.5660089132241,525.6444523920266,0.6179937205151746,293404.1655386414,324.92155652119754
13,Ravalli,PIN-13,Pinesdale,2016,163472.70956604302,142939.88365,170.63957157206997,149.2065591336117,0.8743960018124753,20532.825916043017,21.433012438458263
35,Sanders,PLS-35,Plains,2016,824313.8154191155,334951.1386619999,770.3867433823509,313.03844734766346,0.4063393484333352,489362.6767571156,457.34829603468745
34,Sheridan,PLW-34,Plentywood,2016,1555840.791836674,871570.8798,828.8975982081375,464.34250388918485,0.5601928451632305,684269.9120366741,364.5550943189527
39,Fallon,PLV-39,Plevna,2016,46975.90788036701,30518.295479999997,274.71291158109364,178.4695642105263,0.649658449555048,16457.612400367016,96.24334737056734
15,Lake,POL-15,Polson,2016,6550731.709399998,4135344.1547100097,1360.7668694225172,859.024543977983,0.6312797315109061,2415387.5546899885,501.74232544453423
17,Roosevelt,POP-17,Poplar,2016,282186.88630651135,117875.0604,327.74318967074487,136.90483205574913,0.41771983788064526,164311.82590651134,190.83835761499574
10,Carbon,RED-10,Red Lodge,2016,3866071.7585909916,2455950.271990003,1732.1110029529532,1100.3361433646967,0.6352572909523764,1410121.4866009885,631.7748595882565
,,,Rexford,2016,,,0.0,0.0,,,0.0
16,Dawson,RIC-16,Richey,2016,117365.47159591723,63919.173599999995,644.8652285489958,351.20425054945053,0.5446165105532071,53446.29799591724,293.66097799954525
15,Lake,RNN-15,Ronan,2016,1124760.4050700006,543191.47857,558.1937494143923,269.57393477419356,0.4829397230925763,581568.9265000005,288.61981464019874
23,Musselshell,RND-23,Roundup,2016,1143700.6900125842,591214.6474000011,614.5624341819367,317.68653809779744,0.516931267562229,552486.0426125831,296.8758960841393
53,Golden Valley,RYE-53,Ryegate,2016,93281.40912734237,56097.32959999999,407.3423979359929,244.9665048034934,0.6013773818898809,37184.07952734238,162.3758931324995
11,Phillips,SAC-11,Saco,2016,337828.7939502315,39822.777089999996,1732.4553535909308,204.21936969230768,0.11787857578494815,298006.0168602315,1528.235983898623
37,Daniels,SCB-37,Scobey,2016,895216.0448100002,591108.9331500002,876.8031780705193,578.9509629285017,0.6602975187687309,304107.11166000005,297.8522151420176
21,Toole,SHL-21,Shelby,2016,2624767.1959460443,1135965.271239999,820.752719182628,355.21115423389585,0.4327870574557997,1488801.9247060453,465.5415649487321
25,Madison,SHR-25,Sheridan,2016,599429.4307945573,383692.612,863.7311682918694,552.8711988472622,0.6400963854767804,215736.8187945573,310.85996944460715
27,Richland,SID-27,Sidney,2016,5429883.409092543,2440647.43296,829.2430374301379,372.7317399144777,0.4494843165275049,2989235.976132543,456.51129751566015
15,Lake,SAI-15,St. Ignatius,2016,327687.75496999995,206695.13661,399.1324664677222,251.76021511571253,0.6307685700032432,120992.61835999996,147.3722513520097
36,Judith Basin,STN-36,Stanford,2016,218667.9479638206,128524.20510000011,569.4477811557828,334.6984507812503,0.5877596890480945,90143.74286382049,234.74933037453246
13,Ravalli,STE-13,Stevensville,2016,1433963.2753295861,806929.661099999,736.498857385509,414.4476944530041,0.562726866847083,627033.6142295871,322.05116293250495
21,Toole,SUN-21,Sunburst,2016,326407.26887271757,120399.95300000011,962.8533005094913,355.1621032448381,0.36886419048146274,206007.31587271747,607.6911972646533
54,Mineral,SUP-54,Superior,2016,818032.3199160604,417997.78388999996,1004.9537099705902,513.5107910196559,0.5109795465451675,400034.53602606046,491.4429189509343
45,Prairie,TER-45,Terry,2016,406887.95904265606,221815.4895,675.8936196721861,368.4642682724252,0.5451512746208987,185072.46954265606,307.4293513997609
35,Sanders,THF-35,Thompson Falls,2016,801164.5392877138,490416.41278400004,593.4552142871954,363.2714168770371,0.6121294549806353,310748.1265037138,230.18379741015832
6,Gallatin,THR-06,Three Forks,2016,1321372.3485800372,892036.322539999,667.3597720101199,450.5233952222217,0.6750832371349318,429336.0260400382,216.83637678789813
43,Broadwater,TWN-43,Townsend,2016,987573.1745576354,654322.02792,494.5283798485906,327.6524926990486,0.6625554893318069,333251.1466376354,166.875887149542
56,Lincoln,TOY-56,Troy,2016,554982.8717672877,312225.0924000001,618.7100019702204,348.0770260869566,0.5625850963755878,242757.77936728764,270.63297588326384
25,Madison,TWB-25,Twin Bridges,2016,327004.2283461594,192386.9178,799.5213406996562,470.38366210268947,0.588331590612778,134617.3105461594,329.13767859696674
26,Pondera,VAL-26,Valier,2016,485803.19961319206,272090.47140000004,981.4206052791759,549.67772,0.5600837368231516,213712.72821319202,431.7428852791759
25,Madison,VIC-25,Virginia City,2016,153103.5386473606,117620.235,746.8465299871249,573.757243902439,0.768239820184115,35483.303647360604,173.0892860846859
1,Silver Bow,WAK-01,Walkerville,2016,326775.48866998695,232356.71185999998,464.82999810808957,330.52163849217635,0.7110591825773652,94418.77680998697,134.30835961591322
6,Gallatin,WYE-06,West Yellowstone,2016,3054446.8599460265,895378.597520001,17256.76192059902,5058.636144180797,0.29313935994808,2159068.2624260252,12198.125776418223
34,Sheridan,WES-34,Westby,2016,279107.0023661746,94343.9123000001,205.0749466320166,69.31955349008089,0.3380205852959058,184763.0900661745,135.7553931419357
47,Meagher,WSS-47,White Sulphur,2016,815225.1249537239,421282.89448,883.2341548794408,456.42783800650056,0.5167687815116273,393942.23047372384,426.8063168729402
7,Flathead,WHT-07,Whitefish,2016,18291431.73781904,14023858.31743201,2522.956101768143,1934.325285163036,0.7666900283391448,4267573.420387028,588.6308166051072
51,Jefferson,WHT-51,Whitehall,2016,651191.1892935935,332970.32399,585.0774387184128,299.1647115813118,0.5113249832989959,318220.8653035935,285.91272713710106
52,Wibaux,WIL-52,Wibaux,2016,220486.9034089508,116388.76708,357.9332847547903,188.94280370129871,0.5278715664309843,104098.1363289508,168.99048105349158
8,Fergus,WIN-08,Winifred,2016,131914.3866999433,50721.19227,659.5719334997166,253.60596135,0.38450083830031406,81193.19442994331,405.96597214971655
55,Petroleum,WIN-55,Winnett,2016,105675.98605824693,60662.1159,565.1122249104113,324.3963417112299,0.5740387969180056,45013.87015824693,240.7158831991814
17,Roosevelt,WOP-17,Wolf Point,2016,1244640.5137015493,678295.8534299997,446.74821023027613,243.46584832376155,0.5449733043099764,566344.6602715496,203.28236190651458
54,Mineral,ALB-54,Alberton,2017,373571.04442999995,202317.135,872.8295430607476,472.7035864485982,0.541576061679776,171253.90942999994,400.1259566121494
30,Deer Lodge,ANA-30,Anaconda,2017,4358082.723630001,2735475.533830002,479.2788654602442,300.83311710436624,0.6276786622240911,1622607.189799999,178.44574835587798
17,Roosevelt,BAN-17,Bainville,2017,196997.57648999998,78708.3649,631.40248875,252.27040032051283,0.39953976237872857,118289.21158999998,379.1320884294871
39,Fallon,BAK-39,Baker,2017,1188703.4153999998,694850.162239999,613.3660554179565,358.5398153973163,0.5845445998034601,493853.2531600008,254.82624002064023
10,Carbon,BER-10,Bearcreek,2017,64833.82751999999,52927.971600000004,790.6564331707316,645.463068292683,0.8163635192395936,11905.855919999987,145.19336487804856
6,Gallatin,BEL-06,Belgrade,2017,9053776.893000001,5993050.64084999,1049.9567311840428,695.0076122985029,0.661939289169315,3060726.2521500112,354.94911888554
2,Cascade,BLT-02,Belt ,2017,337224.69656,250037.87135999993,594.7525512522046,440.98390010582,0.741457769583944,87186.82520000008,153.76865114638463
19,Chouteau,BGS-19,Big Sandy,2017,348830.1790200001,192304.15847999993,595.2733430375429,328.16409296928316,0.5512830312453391,156526.02054000017,267.1092500682597
40,Sweet Grass,BIG-40,Big Timber,2017,2180888.7068000003,847119.3066,1305.9213813173653,507.2570698203593,0.38842848970636884,1333769.4002000003,798.6643114970061
3,Yellowstone,BIL-03,Billings,2017,138113785.40373543,78367698.6685292,1257.7981658901647,713.6923179838005,0.5674140234404846,59746086.73520623,544.1058479063641
51,Jefferson,BLD-51,Boulder,2017,764580.1558399997,491532.46384,610.6870254313096,392.59781456869007,0.642878918692288,273047.6919999997,218.08921086261955
6,Gallatin,BOZ-06,Bozeman,2017,68653849.03822891,42510700.16549971,1462.24466013991,905.4269379885351,0.6192034497851422,26143148.872729205,556.8177221513748
10,Carbon,BRD-10,Bridger,2017,480698.6937299998,273303.61892,638.3780793227089,362.95301317397076,0.5685549440529787,207395.07480999985,275.42506614873815
9,Powder River,BRO-09,Broadus,2017,227994.39343000003,139813.67616,475.97994453027144,291.8865890605428,0.6132329574276408,88180.71727000002,184.09335546972864
3,Yellowstone,BRD-03,Broadview,2017,153259.79487,54289.227719999995,802.4073029842932,284.2367943455497,0.3542300690539871,98970.56715000002,518.1705086387435
17,Roosevelt,BRC-17,Brockton,2017,63665.40250000001,5495.7327000000005,268.6303902953587,23.188745569620256,0.08632212291440393,58169.66980000001,245.44164472573846
38,Glacier,BRW-38,Browning ,2017,364943.02499999997,85154.3765000001,352.2616071428571,82.1953441119692,0.2333360844477028,279788.6484999999,270.06626303088785
2,Cascade,CAS-02,Cascade,2017,580034.8628799998,363010.98649999994,843.0739286046509,527.6322478197674,0.6258433927532754,217023.87637999986,315.4416807848835
48,Liberty,CHE-48,Chester,2017,557050.3716179996,325560.46426499996,628.7250243995481,367.44973393340854,0.5844363110635439,231489.90735299967,261.2752904661396
24,Blaine,CHK-24,Chinook,2017,1389232.9125952478,724073.2722960002,1106.0771597095923,576.4914588343951,0.5212036554355364,665159.6402992477,529.5857008751972
31,Teton,CHT-31,Choteau,2017,1157327.4886448253,698443.63375,681.5827377178006,411.33311763839816,0.6034969709117026,458883.85489482526,270.2496200794024
41,McCone,CIR-41,Circle,2017,890080.0181452697,362456.97725999984,1437.9321779406619,585.5524673020999,0.4072184184240875,527623.0408852699,852.379710638562
49,Park,CLP-49,Clyde Park,2017,191424.82968999998,154423.55136,594.487048726708,479.5762464596274,0.8067059618654429,37001.27832999997,114.91080226708067
29,Rosebud,COL-29,Colstrip,2017,16713862.224227998,341040.23447700014,7226.053706972762,147.4449781569391,0.020404633585087036,16372821.989750998,7078.608728815822
7,Flathead,CFT-07,Columbia Falls,2017,5649987.805754711,3373025.136961,1054.692515541294,629.6481495167071,0.5969968879446882,2276962.668793711,425.0443660245868
32,Stillwater,COL-32,Columbus,2017,4500739.540199999,966568.329160001,2214.9308760826766,475.6733903346462,0.2147576682735677,3534171.2110399976,1739.2574857480304
26,Pondera,CON-26,Conrad,2017,2115173.367742001,1129076.129719999,845.0552807598885,451.08914491410263,0.533798385957041,986097.2380220022,393.9661358457859
17,Roosevelt,CUL-17,Culbertson,2017,850910.7063699997,347112.59077,1059.664640560398,432.2697269863014,0.4079306890505451,503798.11559999967,627.3949135740967
38,Glacier,CUT-38,Cut Bank,2017,1868157.0729199995,1142926.890279999,621.6828861630614,380.34172721464194,0.6117937869611582,725230.1826400005,241.3411589484195
13,Ravalli,DRB-13,Darby,2017,430122.69198,243910.73232000007,552.1472297560975,313.10748693196416,0.5670724583192683,186211.95965999993,239.03974282413338
28,Powell,DER-28,Deer Lodge,2017,2030152.2503799999,1238878.29534,691.2333164385427,421.8176014096016,0.6102391065045044,791273.9550399999,269.4157150289411
8,Fergus,DET-08,Denton,2017,182427.36952,98614.6123,738.5723462348178,399.2494425101214,0.5405691731425674,83812.75722000001,339.3229037246964
18,Beaverhead,DIL-18,Dillon,2017,3941836.3301600004,1964779.087460001,922.7144967602998,459.9201983754684,0.4984425843424732,1977057.2426999994,462.7942983848314
11,Phillips,DOD-11,Dodson,2017,89431.45167,18084.93048,727.0849729268292,147.0319551219512,0.2022211441533229,71346.52119,580.053017804878
46,Granite,DRM-46,Drummond,2017,265591.94821999996,90278.60448,765.3946634582131,260.16888899135444,0.33991468899960314,175313.34373999998,505.2257744668587
31,Teton,DTT-31,Dutton,2017,197641.66293000002,122417.71222999999,623.4752773817036,386.1757483596214,0.6193922395469695,75223.95070000003,237.29952902208214
5,Lewis & Clark,EHN-05,East Helena,2017,1951683.1145100002,1364662.509400001,942.842084304348,659.2572509178749,0.6992234032534633,587020.6051099992,283.58483338647306
42,Carter,EKA-42,Ekalaka,2017,209566.15554,125735.8117,583.7497368802228,350.23902980501396,0.5999814778107181,83830.34384,233.51070707520887
25,Madison,ENN-25,Ennis,2017,978949.2364300004,479009.07198,1033.73731407603,505.81739385427665,0.48930940865415495,499940.1644500004,527.9199202217535
56,Lincoln,EUR-56,Eureka,2017,845529.1867000004,476831.0885700001,765.8778865036236,431.91221790760875,0.5639439726865195,368698.09813000035,333.96566859601484
31,Teton,FRF-31,Fairfield,2017,937978.17528,371629.30308,1304.559353657858,516.869684394993,0.39620250542510044,566348.8722,787.6896692628651
27,Richland,FAR-27,Fairview ,2017,462291.6045599999,315206.35589999997,518.8457963636363,353.7669538720538,0.6818344802086709,147085.24865999992,165.07884249158246
37,Daniels,FLX-37,Flaxville,2017,58564.74238000001,31124.61455,836.639176857143,444.6373507142857,0.531456526318284,27440.127830000012,392.0018261428573
29,Rosebud,FOR-29,Forsyth,2017,1276250.6113010002,634024.775625,685.0513211492218,340.3246245974235,0.49678704951113006,642225.8356760002,344.72669655179834
19,Chouteau,FOR-19,Fort Benton,2017,1526074.7686602,865765.05589,1053.9190391299724,597.9040441229281,0.5673149662582315,660309.7127702001,456.01499500704426
20,Valley,FOR-20,Fort Peck,2017,259489.3641,190284.37647999998,1076.7193531120333,789.56172813278,0.7333031823480428,69204.98762000003,287.15762497925334
17,Roosevelt,FRO-17,Froid,2017,170696.26356000005,91345.31328,812.8393502857145,434.9776822857143,0.5351336424999833,79350.95028000005,377.86166800000024
10,Carbon,FRM-10,Fromberg,2017,226117.78432000004,156628.06268,490.4941091540131,339.75718585683296,0.6926835195693465,69489.72164000003,150.7369232971801
19,Chouteau,GER-19,Geraldine,2017,174336.62998000003,77201.2803000001,660.3660226515152,292.4290920454549,0.44282879799188885,97135.34967999993,367.9369306060603
20,Valley,GLA-20,Glasgow,2017,3655938.0831599985,1760488.3136399998,1101.517952142211,530.4273316179572,0.48154215787985316,1895449.7695199987,571.0906205242538
16,Dawson,GLD-16,Glendive,2017,6222564.034064699,2800820.38196,1219.1543953888518,548.7500748354232,0.4501071208953795,3421743.652104699,670.4043205534285
8,Fergus,GRS-08,Grass Range,2017,58926.30624999999,32845.3188,545.6139467592592,304.1233222222222,0.5573965328939994,26080.987449999986,241.49062453703698
2,Cascade,GTF-02,Great Falls,2017,69207808.63218352,33901074.68590009,1176.163431429651,576.1373625284676,0.48984464839904157,35306733.94628343,600.0260689011833
13,Ravalli,HAM-13,Hamilton,2017,7170138.966740001,2545681.138259998,1520.0633806953574,539.6822425821492,0.3550393025949155,4624457.828480003,980.3811381132082
22,Big Horn,HAR-22,Hardin,2017,3296260.644113001,1018129.26576,853.7323605576278,263.69574352758355,0.30887401685857,2278131.378353001,590.0366170300442
24,Blaine,HRL-24,Harlem,2017,756019.9449784998,317218.862211,895.7582286475116,375.85173247748816,0.4195905998485546,438801.0827674998,519.9064961700235
44,Wheatland,HAR-44,Harlowton,2017,580925.9190000001,321696.29303,573.4707986179666,317.5679101974334,0.5537647443649351,259229.6259700001,255.9028884205332
12,Hill,HVR-12,Havre,2017,8844915.699895998,4809447.462959999,903.9259785279507,491.51225988349506,0.5437527757349401,4035468.2369359992,412.4137186444557
5,Lewis & Clark,HLN-05,Helena,2017,51086303.01038377,23700520.738790095,1607.498521409181,745.7684310506638,0.46393102147111215,27385782.271593675,861.7300903585171
12,Hill,HIN-12,Hingham,2017,108885.89313,45919.33936999999,915.0075052941177,385.8768014285713,0.4217198210899222,62966.55376000001,529.1307038655464
36,Judith Basin,HOB-36,Hobson,2017,102567.28094000001,75976.50258,468.34374858447495,346.9246693150685,0.7407479449947091,26590.77836000001,121.41907926940644
35,Sanders,HOT-35,Hot Springs,2017,574806.2406019999,389340.2589440001,1022.786904985765,692.7762614661924,0.6773417396029668,185465.9816579998,330.01064351957257
33,Treasure,HYS-33,Hysham,2017,176669.19449999998,124022.423,594.8457727272727,417.58391582491583,0.7020036704814433,52646.77149999999,177.26185690235684
14,Custer,ISM-14,Ismay,2017,30797.871610000006,5637.03684,1539.8935805000003,281.851842,0.18303332487981622,25160.834770000005,1258.0417385000003
10,Carbon,JOL-10,Joliet,2017,343870.89507999993,244774.86626,524.9937329465648,373.7020858931298,0.7118219941325779,99096.02881999992,151.29164705343504
50,Garfield,JOR-50,Jordan,2017,227444.19470000005,136080.57792,575.8080878481014,344.5077922025317,0.5983031490405413,91363.61678000004,231.30029564556975
44,Wheatland,JUG-44,Judith Gap,2017,85804.46656,30346.9788,665.1509035658914,235.24789767441862,0.35367598001182654,55457.48776,429.90300589147284
7,Flathead,KOT-07,Kalispell,2017,35450849.400610015,18412962.515989993,1526.4747416728392,792.8419960381499,0.5193941140285669,17037886.884620022,733.6327456346893
21,Toole,KEV-21,Kevin,2017,95891.094499,52081.583778,699.9349963430657,380.15754582481753,0.5431326449041953,43809.510721,319.77745051824814
3,Yellowstone,LAU-03,Laurel,2017,5899257.598677502,3385042.372159997,865.120633330034,496.4133116527346,0.5738081979872954,2514215.226517505,368.70732167729943
53,Golden Valley,LAV-53,Lavina,2017,106596.36861999995,48483.573599999996,638.3016085029938,290.32079999999996,0.4548332577147788,58112.795019999954,347.9808085029938
8,Fergus,LEW-08,Lewistown,2017,5674842.481610994,3233342.001700009,961.0232822372556,547.5600341574952,0.5697677093553647,2441500.4799109846,413.4632480797603
56,Lincoln,LIB-56,Libby,2017,1880829.3724999991,1026347.248300001,698.9332487922702,381.39994362690487,0.5456886537962664,854482.1241999981,317.53330516536533
18,Beaverhead,LIM-18,Lima,2017,168126.93328000003,113725.3696799999,737.3988301754387,498.79548105263115,0.6764256473446804,54401.563600000125,238.60334912280751
49,Park,LVM-49,Livingston,2017,8938936.807039998,5465847.014520015,1177.7255345243739,720.1379465770771,0.6114650022153979,3473089.792519984,457.5875879472968
22,Big Horn,LOG-22,Lodge Grass,2017,69842.348661,31696.261344,155.89809968973213,70.75058335714286,0.4538258227518515,38146.087317,85.14751633258928
11,Phillips,MAL-11,Malta,2017,1583968.6359899999,860681.1809399987,819.0117042347466,445.02646377455983,0.5433700904071641,723287.4550500012,373.9852404601868
6,Gallatin,MAN-06,Manhattan,2017,2550632.438085286,1597907.57828,1445.1175286602186,905.3300726798867,0.6264750476864164,952724.8598052859,539.7874559803319
34,Sheridan,MED-34,Medicine Lake,2017,224735.65230000002,149236.87167999998,956.3219246808511,635.050517787234,0.6640551694965756,75498.78062000003,321.27140689361715
23,Musselshell,MEL-23,Melstone,2017,92340.8892,52886.7602,862.9989644859813,494.2687869158878,0.5727339281458858,39454.12900000001,368.73017757009353
14,Custer,MIC-14,Miles City,2017,7811377.673500009,4598851.76984999,920.5017291421175,541.9339818347855,0.5887376032849533,3212525.9036500193,378.56774730733196
4,Missoula,MSS-04,Missoula,2017,118470579.17535006,70226893.55746011,1610.8364720766604,954.8703336341897,0.5927791865819804,48243685.61788994,655.9661384424707
8,Fergus,MOO-08,Moore,2017,186285.15633600001,54391.009920000004,955.3084940307693,278.92825600000003,0.29197715475459396,131894.146416,676.3802380307693
20,Valley,NAS-20,Nashua,2017,189891.2915,97345.4359999999,648.0931450511945,332.23698293515326,0.5126377056632947,92545.85550000009,315.8561621160412
2,Cascade,NEI-02,Neihart,2017,224265.80933000005,176355.20448,4576.853251632654,3599.0858057142855,0.7863668786912538,47910.60485000006,977.7674459183686
20,Valley,OPH-20,Opheim,2017,56644.82310000001,27091.74744,666.4096835294118,318.7264404705882,0.47827402324432355,29553.07566000001,347.6832430588236
34,Sheridan,OUT-34,Outlook,2017,69157.80333000001,45537.323500000006,1356.0353594117648,892.8886960784315,0.658455319679686,23620.479830000004,463.1466633333333
46,Granite,PHI-46,Phillipsburg,2017,958252.7584800005,494041.47429000004,1039.319694663775,535.836740010846,0.5155648861096507,464211.2841900005,503.4829546529289
13,Ravalli,PIN-13,Pinesdale,2017,166366.04039,152396.2031,171.15847776748973,156.78621718107,0.9160295138523974,13969.837289999996,14.372260586419742
35,Sanders,PLS-35,Plains,2017,832939.4449380002,396940.807536,763.4642025096243,363.83208756736934,0.4765542200556323,435998.6374020002,399.632114942255
34,Sheridan,PLW-34,Plentywood,2017,1724992.756934817,1063384.134,945.2015106492148,582.6762378082192,0.6164571588634111,661608.6229348169,362.5252728409956
39,Fallon,PLV-39,Plevna,2017,50231.100150000006,29599.977329999998,308.1662585889571,181.59495294478526,0.5892759115689007,20631.122820000008,126.57130564417182
15,Lake,POL-15,Polson,2017,6866614.4739,4514539.377599999,1391.1293504659643,914.6149468395461,0.6574621882093079,2352075.0963000003,476.51440362641824
17,Roosevelt,POP-17,Poplar,2017,324746.5308600001,129417.71856000001,379.3767883878506,151.18892355140187,0.398519171913164,195328.8123000001,228.1878648364487
10,Carbon,RED-10,Red Lodge,2017,4048411.601519998,2771562.474719997,1774.0629279228738,1214.532197510954,0.6846049136109083,1276849.1268000011,559.5307304119199
,,,Rexford,2017,,,0.0,0.0,,,0.0
16,Dawson,RIC-16,Richey,2017,112839.45627999997,63781.35472,641.1332743181816,362.3940609090909,0.5652398267653193,49058.10155999997,278.7392134090907
15,Lake,RNN-15,Ronan,2017,1448852.43525,717209.5019100001,695.894541426513,344.4810287752162,0.49501901260651526,731642.93334,351.4135126512968
23,Musselshell,RND-23,Roundup,2017,1255242.58085,693188.90928,674.861602607527,372.6822092903226,0.5522350180397801,562053.67157,302.17939331720436
53,Golden Valley,RYE-53,Ryegate,2017,106889.26206000005,70243.17195,460.7295778448278,302.77229288793103,0.657158358063792,36646.09011000005,157.95728495689679
11,Phillips,SAC-11,Saco,2017,286527.70785999997,67240.81647999998,1469.3728608205126,344.8246998974358,0.23467474396177576,219286.89138,1124.548160923077
37,Daniels,SCB-37,Scobey,2017,963007.9766000003,598800.4805399994,942.277863600783,585.9104506262225,0.6218022021521844,364207.49606000085,356.36741297456047
21,Toole,SHL-21,Shelby,2017,2893524.570060001,1256021.864,925.6316602879083,401.79842098528474,0.43408024835743997,1637502.7060600012,523.8332393026235
25,Madison,SHR-25,Sheridan,2017,597014.2126199999,397709.38482,830.3396559388037,553.1423989151599,0.6661640148810701,199304.8277999999,277.19725702364383
27,Richland,SID-27,Sidney,2017,5459421.8256303035,2953826.933720001,862.6041753247438,466.7130563627747,0.5410512373036818,2505594.8919103025,395.8911189619691
15,Lake,SAI-15,St. Ignatius,2017,380347.59941,257801.7465,456.5997591956783,309.48589015606245,0.6778056359496033,122545.85291000002,147.11386903961585
36,Judith Basin,STN-36,Stanford,2017,234956.80659000002,148196.94006,608.6963901295337,383.9298965284974,0.6307412081855703,86759.86653000003,224.7664936010363
13,Ravalli,STE-13,Stevensville,2017,1516590.8509099998,906117.72908,764.0256175869017,456.4824831637279,0.5974701275141561,610473.1218299998,307.5431344231738
21,Toole,SUN-21,Sunburst,2017,369775.54196999996,144652.700052,1090.7833096460176,426.70412994690264,0.3911905565234375,225122.84191799996,664.079179699115
54,Mineral,SUP-54,Superior,2017,888821.0190300002,420390.07533,1061.9128064874553,502.2581545161291,0.47297494808210727,468430.9437000002,559.6546519713263
45,Prairie,TER-45,Terry,2017,444704.2449400001,239496.59514,774.7460713240421,417.2414549477352,0.5385525275845142,205207.64980000013,357.5046163763069
35,Sanders,THF-35,Thompson Falls,2017,975474.6627539999,574911.1621600001,708.4057100610021,417.50992168482213,0.5893655510609443,400563.50059399987,290.89578837617995
6,Gallatin,THR-06,Three Forks,2017,1340753.2166400007,950412.3230899989,662.7549266633715,469.80342218981656,0.7088644735619453,390340.8935500018,192.95150447355496
43,Broadwater,TWN-43,Townsend,2017,1113112.7706000006,722148.55118,543.7776114313633,352.7838549975574,0.6487649501952444,390964.2194200007,190.9937564338059
56,Lincoln,TOY-56,Troy,2017,576678.7507299999,332234.0126399999,633.7129128901097,365.09232158241747,0.576116273088674,244444.73808999994,268.6205913076922
25,Madison,TWB-25,Twin Bridges,2017,321496.44184,190020.4614,749.4089553379953,442.9381384615385,0.5910499671861625,131475.98043999998,306.4708168764568
26,Pondera,VAL-26,Valier,2017,485353.5073120001,281073.628212,982.4969783643727,568.9749558947368,0.5791111508983436,204279.87910000008,413.5220224696359
25,Madison,VIC-25,Virginia City,2017,154536.89919999996,125853.7595200001,728.9476377358488,593.6498090566042,0.8143929389777748,28683.139679999862,135.29782867924462
1,Silver Bow,WAK-01,Walkerville,2017,381747.9736400001,268558.5846,539.1920531638419,379.3200347457627,0.7034970796027299,113189.3890400001,159.87201841807922
6,Gallatin,WYE-06,West Yellowstone,2017,3151495.6171500003,983835.272,18429.798930701756,5753.422643274854,0.3121804347897885,2167660.3451500004,12676.376287426901
34,Sheridan,WES-34,Westby,2017,345065.649001,87607.54256,250.592337691358,63.622035265068995,0.25388659466287855,257458.10644099998,186.970302426289
47,Meagher,WSS-47,White Sulphur,2017,843497.3746019998,512057.186179999,908.9411364245688,551.7857609698265,0.6070643508779274,331440.1884220008,357.1553754547423
7,Flathead,WHT-07,Whitefish,2017,21040284.989791993,15947701.41396099,2764.4573629998677,2095.3490229879108,0.7579603328423666,5092583.5758310035,669.1083400119569
51,Jefferson,WHT-51,Whitehall,2017,746981.8876400002,386977.5920800001,662.8055790949425,343.36964692102936,0.5180548531137876,360004.2955600001,319.4359321739131
52,Wibaux,WIL-52,Wibaux,2017,233943.44034900004,126722.81927400001,384.77539531085534,208.42568959539474,0.5416814384064506,107220.62107500003,176.3497057154606
8,Fergus,WIN-08,Winifred,2017,148248.50780999992,54607.94078999999,737.5547652238802,271.68129746268653,0.3683540670776079,93640.56701999993,465.87346776119364
55,Petroleum,WIN-55,Winnett,2017,112526.09971000001,75272.23197000001,580.0314418041238,388.00119572164954,0.6689313160590306,37253.86774,192.03024608247426
17,Roosevelt,WOP-17,Wolf Point,2017,1327982.1585559996,680463.3145600002,479.07004276911965,245.47738620490628,0.5124039582729875,647518.8439959994,233.59265656421337
54,Mineral,ALB-54,Alberton,2018,380692.4666400001,202513.3452000001,875.1550957241382,465.5479200000002,0.5319604745199905,178179.12144000002,409.60717572413796
30,Deer Lodge,ANA-30,Anaconda,2018,4253766.845219999,2648238.3107399996,465.8599107677142,290.02719425473657,0.6225631086752796,1605528.534479999,175.83271651297764
17,Roosevelt,BAN-17,Bainville,2018,210450.17545999997,82681.95558,661.7930045911949,260.0061496226415,0.3928813810645421,127768.21987999998,401.78685496855337
39,Fallon,BAK-39,Baker,2018,1345980.4811099998,761158.86759,704.7018225706805,398.51249612041886,0.565505130477293,584821.6135199998,306.18932645026166
10,Carbon,BER-10,Bearcreek,2018,68325.87513999999,55631.75879,833.2423797560974,678.4360828048781,0.8142121659768031,12694.11634999999,154.80629695121934
