County #,County,year,total_taxes,residential_taxes,total_taxes_per_capita,residential_taxes_per_capita,res_per_income,fips,region,res_percent,non_res_taxes,non_res_taxes_per_capita
51,Jefferson,2016,15732782.533271182,7717249.977759999,1335.7770872194924,655.2258429071148,0.014577737185645255,30043,Mountains,0.49052034892364443,8015532.555511183,680.5512443123775
51,Jefferson,2017,16558996.226169992,8792559.730700003,1387.1991477062907,736.5803577699592,0.015791887471465243,30043,Mountains,0.5309838598069223,7766436.495469989,650.6187899363315
51,Jefferson,2018,17164102.239339992,9172592.257060004,1418.8726328296266,758.2534725188067,0.01581007121494587,30043,Mountains,0.5344055942545304,7991509.982279988,660.6191603108199
36,Judith Basin,2002,4206654.017378002,599051.7438880001,1872.9537031959048,266.71938730543195,0.014776442216225554,30045,Plains,0.14240575559893268,3607602.2734900024,1606.2343158904728
36,Judith Basin,2003,4397100.117620001,597541.3096599999,1997.7737926487962,271.4862833530213,0.013321027033907749,30045,Plains,0.13589440623958968,3799558.807960001,1726.287509295775
36,Judith Basin,2004,4506508.493059999,685531.9794500001,2052.144122522768,312.1730325364299,0.013492068086006694,30045,Plains,0.15212042327352004,3820976.5136099993,1739.9710899863383
36,Judith Basin,2005,4267164.98399,670341.3172500001,1974.6251661221654,310.1995915085609,0.0126436553104606,30045,Plains,0.15709289886026376,3596823.6667399993,1664.4255746136046
36,Judith Basin,2006,4367355.606699999,709240.5429,2035.11444860205,330.4941952003728,0.015477828664644392,30045,Plains,0.1623958767662399,3658115.0637999997,1704.6202534016772
36,Judith Basin,2007,4385155.8356099995,725800.8857999999,2105.2116349543926,348.4401756120979,0.013140473002136364,30045,Plains,0.16551313408433,3659354.9498099997,1756.7714593422947
36,Judith Basin,2008,4520317.101239996,743390.6311300002,2182.673636523417,358.9525017527765,0.011575687186701966,30045,Plains,0.16445541639680017,3776926.470109996,1823.7211347706404
36,Judith Basin,2009,4529289.649950002,708372.0170499999,2181.738752384394,341.21966139210014,0.01165143044969324,30045,Plains,0.1563980384998825,3820917.6329000024,1840.519090992294
36,Judith Basin,2010,4829120.51792,733994.7496099999,2330.6566206177604,354.2445702750965,0.010416444328531895,30045,Plains,0.1519934627612372,4095125.7683099997,1976.4120503426639
36,Judith Basin,2011,5110432.001040001,678416.6712299999,2543.7690398407176,337.68873630164256,0.008620616684625841,30045,Plains,0.1327513351301687,4432015.329810002,2206.080303539075
36,Judith Basin,2012,5178313.6953599965,678623.9734399996,2583.988869940118,338.63471728542896,0.007843731633186154,30045,Plains,0.1310511516612208,4499689.721919997,2245.354152654689
36,Judith Basin,2013,5599890.7339100065,700861.8952700001,2801.3460399749906,350.60625076038025,0.007609875191587315,30045,Plains,0.12515635189557314,4899028.838640006,2450.7397892146105
36,Judith Basin,2014,5536884.42272,724271.9533499999,2790.7683582258064,365.0564280997983,0.007371874779639279,30045,Plains,0.13080857356856304,4812612.46937,2425.711930126008
36,Judith Basin,2015,6022469.285949997,787067.1227999999,3118.834430838942,407.5956099430346,0.007174788492146691,30045,Plains,0.1306884411409408,5235402.163149997,2711.2388208959073
36,Judith Basin,2016,6136651.84041987,785174.0632500002,3164.8539661783752,404.93762931923686,0.008210112022272183,30045,Plains,0.1279482824947551,5351477.777169869,2759.9163368591385
36,Judith Basin,2017,6921619.718890004,953526.6929299999,3551.3697890661897,489.23893942021544,0.010735857920555748,30045,Plains,0.13776062997620356,5968093.025960004,3062.130849645974
36,Judith Basin,2018,7257332.430119992,934932.2945499999,3717.8957121516355,478.96121647028684,0.00948592019632711,30045,Plains,0.1288258879626025,6322400.1355699925,3238.934495681349
15,Lake,2002,19878620.21084302,14031167.143495988,741.3522865235705,523.2776588161404,0.02649549660005134,30047,Mountains,0.7058421054718138,5847453.067347031,218.07462770743007
15,Lake,2003,20926575.467387993,14966855.49672,771.7142555366742,551.9362575771656,0.02642000839672584,30047,Mountains,0.7152080625921986,5959719.970667994,219.77799795950853
15,Lake,2004,22238509.867209993,16100892.870008,804.7517502790039,582.6479290007961,0.026013446865243275,30047,Mountains,0.7240095206985193,6137616.997201994,222.10382127820776
15,Lake,2005,23629202.206377,17353484.597746,843.2074441129429,619.2586303303001,0.02626665304063778,30047,Mountains,0.7344084005114094,6275717.608631,223.9488137826428
15,Lake,2006,25742537.876526996,18983189.011473004,910.1770631307498,671.1872506973448,0.02640323825054801,30047,Mountains,0.7374249230019617,6759348.865053993,238.98981243340506
15,Lake,2007,26741607.752914995,19814138.592301004,947.1084736290064,701.7580517903667,0.025620847460821616,30047,Mountains,0.7409479181423243,6927469.160613991,245.3504218386397
15,Lake,2008,28184541.664391,21537552.552208994,988.4110701171664,755.3060688132209,0.027570784643361962,30047,Mountains,0.7641618873447935,6646989.112182006,233.10500130394553
15,Lake,2009,30854746.297379978,23930722.006220005,1076.278299755127,834.7538023657041,0.03137854523097217,30047,Mountains,0.7755928950306124,6924024.291159973,241.52449738942278
15,Lake,2010,32129939.349930014,25383180.156129986,1116.0103977051065,881.6665563087873,0.03142988059396021,30047,Mountains,0.7900164354398408,6746759.193800028,234.34384139631914
15,Lake,2011,32871771.123670045,26093895.007620018,1134.487355432961,900.5658328773086,0.03096779190426461,30047,Mountains,0.7938086119378743,6777876.116050027,233.92152255565247
15,Lake,2012,33462016.04061999,26779364.935800012,1153.5444029447046,923.1717090388862,0.029839926875736836,30047,Mountains,0.8002914380081637,6682651.1048199795,230.37269390581844
15,Lake,2013,35272043.82327999,28673523.222750045,1211.2652411840656,984.6676930889439,0.03200341449402428,30047,Mountains,0.8129249148818861,6598520.600529946,226.59754809512174
15,Lake,2014,37118284.73361003,30477673.994880043,1270.6519489802145,1043.3271941284418,0.03128729533629741,30047,Mountains,0.8210959696443889,6640610.738729984,227.3247548517727
15,Lake,2015,36226730.20624,28406714.03568,1229.9843888989237,964.4760817465113,0.02837490576631596,30047,Mountains,0.7841368479561809,7820016.170559999,265.5083071524124
15,Lake,2016,35095496.048293546,28504161.285930004,1181.1892854164494,959.3484546960825,0.026877456958434662,30047,Mountains,0.8121885853018443,6591334.762363542,221.84083072036685
15,Lake,2017,38177150.415539995,30645033.575900003,1262.3049337237137,1013.2599383646344,0.02703960031014551,30047,Mountains,0.8027061538732853,7532116.8396399915,249.04499535907928
15,Lake,2018,38179641.560229994,30894990.645750005,1262.1369110819833,1021.322004818182,0.025944974840840823,30047,Mountains,0.809200646816232,7284650.91447999,240.81490626380128
5,Lewis & Clark,2002,50220394.36136005,25606292.009110004,892.47382064225,455.05308256668627,0.01597738009714481,30049,Helena,0.509878353898624,24614102.352250047,437.4207380755637
5,Lewis & Clark,2003,51851495.06945001,27289199.86996,907.923219566626,477.8357532824374,0.016547764573380783,30049,Helena,0.5262953331125512,24562295.199490014,430.0874662841886
5,Lewis & Clark,2004,55894114.46430002,29422285.14738999,963.0108796247484,506.9224366807944,0.01688303532904729,30049,Helena,0.5263932603527016,26471829.316910032,456.088442943954
5,Lewis & Clark,2005,60181231.36031992,31266666.860229995,1028.2292771159582,534.2081166640468,0.01604486002239951,30049,Helena,0.5195418264712586,28914564.500089925,494.02116045191144
5,Lewis & Clark,2006,62193311.42966,32430284.101973984,1044.7565292489376,544.7812679865945,0.01465911377188575,30049,Helena,0.5214432767203963,29763027.327686016,499.9752612623431
5,Lewis & Clark,2007,66002759.98746997,33757872.86452,1088.3283314228468,556.6380777713287,0.01437135733358763,30049,Helena,0.51146153389538,32244887.122949973,531.6902536515181
5,Lewis & Clark,2008,69877655.17826,38775216.36834993,1131.6769264621762,627.9692352397676,0.01608040713097276,30049,Helena,0.5549015099237831,31102438.809910066,503.7076912224086
5,Lewis & Clark,2009,71848608.31104998,37099244.182440005,1146.4410702087087,591.968281700308,0.014752592466019636,30049,Helena,0.5163529963145342,34749364.12860998,554.4727885084006
5,Lewis & Clark,2010,77300800.53426999,41166579.178450026,1215.8993399020053,647.5277888863551,0.01440938629830714,30049,Helena,0.5325504896964104,36134221.35581996,568.3715510156502
5,Lewis & Clark,2011,77420497.80860008,41311901.6959,1204.763278587658,642.8667283293393,0.013981450875416489,30049,Helena,0.5336041857807708,36108596.11270008,561.8965502583188
5,Lewis & Clark,2012,77765480.18201998,41456130.03613998,1201.3823602969253,640.4469339740457,0.01417216377663596,30049,Helena,0.5330916743406797,36309350.14588,560.9354263228796
5,Lewis & Clark,2013,82391740.0774702,43403539.933139965,1263.0570897331095,665.3719023353564,0.015994818666398868,30049,Helena,0.5267947963270234,38988200.14433023,597.6851873977531
5,Lewis & Clark,2014,80628380.89945982,44400286.36040995,1227.1456973618017,675.7623030623699,0.015434113397735564,30049,Helena,0.5506781342388014,36228094.53904987,551.3833942994318
5,Lewis & Clark,2015,81315424.98548007,45007000.32561004,1227.8103669970417,679.5766190374168,0.015180747709449943,30049,Helena,0.553486627336039,36308424.65987003,548.2337479596249
5,Lewis & Clark,2016,83347803.58389942,45379650.73661001,1245.8193115885836,678.3003607756123,0.014826394824447342,30049,Helena,0.5444612669478449,37968152.84728941,567.5189508129713
5,Lewis & Clark,2017,94087377.64728001,52672301.47345011,1386.7172345543781,776.3165481208288,0.016442670118462,30049,Helena,0.5598232493088602,41415076.1738299,610.4006864335494
5,Lewis & Clark,2018,108574272.12458996,60891832.42265997,1580.411530197816,886.3439945074232,0.01825189142914093,30049,Helena,0.5608311364296878,47682439.701929994,694.0675356903929
48,Liberty,2002,2968253.2910270006,649355.158843,1384.446497680504,302.8708763260261,0.015150963831237312,30051,Plains,0.21876676118106025,2318898.1321840007,1081.575621354478
48,Liberty,2003,3520242.484950001,807090.3784299999,1591.4296948236893,364.8690680063291,0.016222270027938576,30051,Plains,0.2292712453419138,2713152.106520001,1226.5606268173601
48,Liberty,2004,3352905.61129,752518.0772800001,1481.6198017189572,332.53118748563855,0.01603592979052571,30051,Plains,0.2244375966761783,2600387.5340099996,1149.0886142333186
48,Liberty,2005,3304572.4537900006,731586.29735,1458.3285321226833,322.8536175419241,0.013719644013014778,30051,Plains,0.22138606660324445,2572986.1564400005,1135.474914580759
48,Liberty,2006,3412795.5119700003,742598.56592,1540.0701768817692,335.107656101083,0.014047871172486851,30051,Plains,0.21759245853301734,2670196.9460500004,1204.9625207806862
48,Liberty,2007,3516854.253390001,755117.77661,1572.83285035331,337.7092024194991,0.012786903115961661,30051,Plains,0.2147139807918168,2761736.476780001,1235.1236479338108
48,Liberty,2008,3612435.867519999,769002.2601200002,1623.5666820314602,345.61899331235963,0.011237465807224694,30051,Plains,0.21287637713771618,2843433.6073999987,1277.9476887191006
48,Liberty,2009,3447661.6511399997,701002.0902800001,1510.1452698817345,307.0530399824792,0.01057860879304621,30051,Plains,0.2033268229926819,2746659.5608599996,1203.0922298992552
48,Liberty,2010,3492080.487510001,733914.89458,1486.6243028991064,312.437162443593,0.009337933641834722,30051,Plains,0.21016551514347023,2758165.5929300007,1174.1871404555134
48,Liberty,2011,3655438.7890899978,706568.96976,1536.5442577091205,297.0025093568726,0.008234301810553795,30051,Plains,0.19329251849841442,2948869.8193299975,1239.5417483522479
48,Liberty,2012,3697388.6558599994,683946.5723700001,1545.085104830756,285.8113549394066,0.007897219273145049,30051,Plains,0.18498097874726036,3013442.083489999,1259.2737498913496
48,Liberty,2013,3936096.84534,710575.4983000003,1667.1312347903431,300.9637858110971,0.006753685364926391,30051,Plains,0.18052795096778693,3225521.3470399994,1366.167448979246
48,Liberty,2014,3832466.2875300003,722130.69101,1632.2258464778536,307.5514016226576,0.007877846649902908,30051,Plains,0.1884245383604949,3110335.59652,1324.674444855196
48,Liberty,2015,4188940.4393000123,791663.5963999999,1751.229280643818,330.9630419732441,0.008549652213918527,30051,Plains,0.18898898369925018,3397276.8429000126,1420.2662386705738
48,Liberty,2016,4314665.992579912,800716.9404099998,1789.575276889221,332.10988818332635,0.009534387611750135,30051,Plains,0.1855802840328827,3513949.052169912,1457.4653887058946
48,Liberty,2017,4973689.327439999,905284.7819880001,2058.646244801324,374.7039660546358,0.010679684098623287,30051,Plains,0.18201474245556828,4068404.545451999,1683.942278746688
48,Liberty,2018,5049830.374969998,939404.5848899998,2078.1194958724273,386.5862489259259,0.009439165057876649,30051,Plains,0.18602695836007777,4110425.790079999,1691.5332469465013
56,Lincoln,2002,9996446.12189401,5991969.857689997,535.4569672662708,320.95826545021146,0.01669751447020236,30053,Mountains,0.5994100087796711,4004476.264204012,214.49870181605934
56,Lincoln,2003,10548783.425711999,6519228.409376002,559.2907812794655,345.6459577634273,0.017014198644382045,30053,Mountains,0.6180076077290383,4029555.016335997,213.64482351603817
56,Lincoln,2004,11370428.873699993,7140153.28488,598.7272325680582,375.9756350313306,0.017904050603885144,30053,Mountains,0.6279581328190095,4230275.588819993,222.75159753672756
56,Lincoln,2005,11891675.487289995,7634959.134800003,620.0039357294054,398.06877657977077,0.01822982146092447,30053,Mountains,0.6420423381852595,4256716.352489992,221.93515914963461
56,Lincoln,2006,12639545.04426999,7983571.6659200005,657.3510008461614,415.205516222176,0.017349065820723947,30053,Mountains,0.6316344170583317,4655973.37834999,242.14548462398534
56,Lincoln,2007,13116232.68588999,8320709.39631,674.7033274634769,428.0200306743827,0.016754275593014546,30053,Mountains,0.6343825697192109,4795523.289579989,246.68329678909413
56,Lincoln,2008,13792006.712479992,8762132.482700009,705.7984091131462,448.3973431605347,0.01707591961986095,30053,Mountains,0.6353051202310833,5029874.229779983,257.40106595261153
56,Lincoln,2009,14225317.815120004,9133707.958410002,723.6769504563262,464.65421775499834,0.017821695316943255,30053,Mountains,0.642074087701706,5091609.856710002,259.0227327013278
56,Lincoln,2010,15334584.77194,10117804.42117,778.6029333302869,513.724519988322,0.019153185705385826,30053,Mountains,0.6598029598873828,5216780.35077,264.8784133419649
56,Lincoln,2011,16408766.498980004,10482288.832239997,836.2433237682195,534.2110300805217,0.019322796902833814,30053,Mountains,0.6388224753452121,5926477.666740008,302.0322936876978
56,Lincoln,2012,17874521.38561157,11107733.294530012,917.3948565803516,570.0951187913165,0.01980503534704221,30053,Mountains,0.621428291974933,6766788.09108156,347.29973778903513
56,Lincoln,2013,18298811.78520999,11550289.500509996,942.2177944086294,594.7319654245402,0.020429864530416734,30053,Mountains,0.6312043446364924,6748522.284699995,347.48582898408915
56,Lincoln,2014,16254407.897899989,11108850.377269987,847.3339883177808,579.0987007908037,0.018682739595647507,30053,Mountains,0.6834361760236871,5145557.520630002,268.2352875269771
56,Lincoln,2015,16522871.084280008,11073404.150149994,867.2057463013703,581.1895318401298,0.017893721267187305,30053,Mountains,0.6701864399756359,5449466.934130015,286.01621446124045
56,Lincoln,2016,16809465.20720998,11107146.790219985,873.0829069345026,576.9047312221464,0.01770808242865522,30053,Mountains,0.6607674101051035,5702318.416989993,296.17817571235616
56,Lincoln,2017,19497671.798760008,12998159.916870017,999.4705658581099,666.2989500138414,0.019654247834127957,30053,Mountains,0.6666518982895516,6499511.881889991,333.17161584426856
56,Lincoln,2018,19239033.576821,13089673.06573399,971.9628966768212,661.2949917012221,0.018663964766764466,30053,Mountains,0.6803706128723794,6149360.51108701,310.6679049755991
25,Madison,2002,10590172.52531501,5193010.760559999,5793.311009472107,2840.81551452954,0.033016357212720775,30057,Mountains,0.49036129941665235,5397161.764755012,2952.495494942567
25,Madison,2003,11878953.545430005,6319709.18624,6610.43602973289,3516.810899410128,0.037115157342855296,30057,Mountains,0.532008914932686,5559244.359190005,3093.6251303227623
25,Madison,2004,14255634.662210008,7953728.098919999,8004.2867277989935,4465.877652397528,0.04068444740570235,30057,Mountains,0.5579357417179318,6301906.563290009,3538.409075401465
25,Madison,2005,16192602.810339998,9283032.969210004,9107.200680731157,5221.05341350394,0.04253667116887225,30057,Mountains,0.573288499566123,6909569.841129994,3886.1472672272175
25,Madison,2006,18024455.43308501,10925483.940965,10212.156052739381,6190.075887232295,0.0451304032887557,30057,Mountains,0.6061477963384455,7098971.492120009,4022.0801655070863
25,Madison,2007,20728420.274240002,13344387.071969999,11730.854710945106,7552.001738522919,0.05092422292427989,30057,Mountains,0.6437725063184664,7384033.202270003,4178.852972422187
25,Madison,2008,22614791.62462998,15379053.43709,13148.134665482548,8941.310137843024,0.05596514313143885,30057,Mountains,0.6800440036042839,7235738.187539982,4206.824527639525
25,Madison,2009,25464748.450940028,17640042.386029996,14935.336334862186,10346.065915560115,0.06549528793734892,30057,Mountains,0.6927239992185674,7824706.064910032,4589.270419302071
25,Madison,2010,25621828.612389997,18270336.67111,14682.996339478508,10470.106974848139,0.07035115890948086,30057,Mountains,0.7130769995969366,7351491.941279996,4212.8893646303695
25,Madison,2011,24136497.258020025,17241350.04850001,14123.169840854316,10088.560590111181,0.058953453152087346,30057,Mountains,0.714326932536621,6895147.209520016,4034.609250743135
25,Madison,2012,23648058.74824,16872579.54264,13910.622793082353,9925.046789788235,0.05726487332937372,30057,Mountains,0.7134868752766329,6775479.205600001,3985.576003294118
25,Madison,2013,25170160.96407999,18365478.613519985,14685.041402613764,10714.98168816802,0.060533826249604426,30057,Mountains,0.7296528075338541,6804682.350560006,3970.0597144457442
25,Madison,2014,25737433.318520013,19092275.788170002,15016.00543670946,11139.017379329056,0.059355086358258057,30057,Mountains,0.7418096261538123,6645157.530350011,3876.988057380404
25,Madison,2015,26122389.41430999,18873393.04292998,15375.155629376097,11108.530337215998,0.05330593587189099,30057,Mountains,0.7224987248904203,7248996.371380009,4266.625292160099
25,Madison,2016,27049453.35552001,19616001.099230006,15644.565272134187,11345.286928415273,0.05327033307325487,30057,Mountains,0.7251902965065632,7433452.256290004,4299.278343718914
25,Madison,2017,32250678.578850057,24745656.480480034,18915.35400519065,14513.581513478026,0.06300660853037715,30057,Mountains,0.7672910329616505,7505022.098370023,4401.772491712623
25,Madison,2018,34567409.32840005,26455699.46855,20637.259300537346,15794.447443910449,0.06143344665741687,30057,Mountains,0.7653364826161387,8111709.859850053,4842.811856626897
41,McCone,2002,2743070.6976300017,463764.7664600001,395.5401150151408,66.87307375054074,0.013643751771351242,30055,Plains,0.16906774107597386,2279305.9311700016,328.6670412646001
41,McCone,2003,2889654.18252,494909.79585,419.154943794604,71.78848213664055,0.012073326401492975,30055,Plains,0.17126955842806102,2394744.38667,347.36646165796344
41,McCone,2004,2967192.8075099997,506836.80629000004,423.945250394342,72.41560312758966,0.011917159799905949,30055,Plains,0.17081357335700942,2460356.0012199995,351.52964726675236
41,McCone,2005,3001380.4199699997,515615.74028,416.22249618222156,71.50405495492997,0.011772586425864196,30055,Plains,0.17179286465964014,2485764.6796899997,344.7184412272916
41,McCone,2006,3106812.4044399997,536578.80676,423.0985161977393,73.07351310908348,0.01421212572533439,30055,Plains,0.17271039796067694,2570233.5976799997,350.0250030886558
41,McCone,2007,3272248.9246499995,541674.75283,432.83715934523804,71.65009958068784,0.011257684612810707,30055,Plains,0.1655359250787859,2730574.1718199993,361.1870597645502
41,McCone,2008,3479210.01427,595149.6673900001,453.37633753844153,77.5540353648684,0.011935936532630061,30055,Plains,0.1710588509888711,2884060.34688,375.8223021735731
41,McCone,2009,3724888.4862799994,516677.14741,485.39073316132385,67.32827044696377,0.011101309514202226,30055,Plains,0.13870942695683197,3208211.338869999,418.0624627143601
41,McCone,2010,3840402.5847399994,536443.98857,498.9479777497726,69.69520443939197,0.008677655552014753,30055,Plains,0.13968431088490116,3303958.5961699993,429.2527733103806
41,McCone,2011,4036332.7106500017,539408.42635,528.0393394361593,70.56625148482469,0.009845375380557785,30055,Plains,0.13363824665066693,3496924.284300002,457.47308795133455
41,McCone,2012,3988565.899070003,540533.2980099998,520.4287446594471,70.52887500130477,0.008121115070989645,30055,Plains,0.13552071388265985,3448032.601060003,449.8998696581424
41,McCone,2013,4200006.40704,576363.1340399999,547.2321051517915,75.09617381628664,0.007430519860765531,30055,Plains,0.13722910828752713,3623643.273,472.1359313355049
41,McCone,2014,4075023.520470002,604410.7354600001,520.5701993446605,77.21138674757283,0.00777377151717042,30055,Plains,0.1483207967816316,3470612.785010002,443.3588125970877
41,McCone,2015,4205404.245780002,917449.5306199999,523.4508645481706,114.19585892705997,0.011833935669121724,30055,Plains,0.2181596529134228,3287954.7151600025,409.25500562111057
41,McCone,2016,4237052.169830028,926616.3045099999,524.8423349225849,114.7796735426731,0.012982183149938353,30055,Plains,0.21869362645755946,3310435.865320028,410.0626613799118
41,McCone,2017,4849378.746360007,1046704.8831199999,578.132897753935,124.78598988078205,0.01623226095436006,30055,Plains,0.2158430879224823,3802673.863240007,453.346907873153
41,McCone,2018,4971164.790289999,1101353.95795,566.9667872137317,125.61062476619524,0.015577849475954737,30055,Plains,0.22154847091394672,3869810.8323399993,441.3561624475364
47,Meagher,2002,2921487.8588400004,705550.24146,1541.682247408971,372.32202715567286,0.01822044370167601,30059,Mountains,0.2415037390366374,2215937.61738,1169.3602202532982
47,Meagher,2003,2944302.46079,776948.0147800001,1539.102175007841,406.14114729743864,0.018397139959746164,30059,Mountains,0.26388186170640004,2167354.44601,1132.9610277104023
47,Meagher,2004,2991906.44029,810925.3592699999,1546.2048787028423,419.0828730077519,0.017511560837652238,30059,Mountains,0.27103967836353815,2180981.08102,1127.1220056950904
47,Meagher,2005,3178248.7813899997,858161.8941899999,1673.6433814586624,451.9019979936808,0.01684751544437246,30059,Mountains,0.2700109252664245,2320086.8871999998,1221.7413834649815
47,Meagher,2006,3277862.759790001,954659.5110900002,1704.5568173634952,496.44280347893925,0.018727994332319767,30059,Mountains,0.29124450321744444,2323203.248700001,1208.1140138845558
47,Meagher,2007,3639586.04237,1073190.2403499999,1907.5398544916143,562.4686794287211,0.019920374212978428,30059,Mountains,0.2948660171394567,2566395.8020200003,1345.0711750628932
47,Meagher,2008,3773006.5699099996,1101579.4739100002,1993.1360644004224,581.9225958320128,0.019797981235240205,30059,Mountains,0.2919633065829188,2671427.0959999994,1411.2134685684096
47,Meagher,2009,3772135.89003,1078288.47865,1988.474375345282,568.4177536373221,0.01853461812486034,30059,Mountains,0.28585621252404675,2693847.41138,1420.05662170796
47,Meagher,2010,3663318.6458400004,1074661.8352700002,1950.6489061980833,572.2373989723111,0.017273078231805326,30059,Mountains,0.29335745512893535,2588656.81057,1378.4115072257723
47,Meagher,2011,4035922.5496800025,1186164.7738700002,2150.1984814491225,631.9471357858286,0.016473595548441754,30059,Mountains,0.29390176824975195,2849757.7758100023,1518.251345663294
47,Meagher,2012,3655050.5866900007,1052472.53537,1937.990767067869,558.0448225715801,0.014150700970339894,30059,Mountains,0.2879501966956673,2602578.0513200006,1379.945944496289
47,Meagher,2013,4162964.0750499982,1107564.6220199997,2186.4307116859236,581.7041082037813,0.014986734260043566,30059,Mountains,0.2660519288787515,3055399.4530299986,1604.7266034821423
47,Meagher,2014,4037500.400510002,1106121.938060001,2175.3773709644406,595.9708717995695,0.014341937608557549,30059,Mountains,0.27396206274562346,2931378.462450001,1579.406499164871
47,Meagher,2015,4315444.224209997,1215252.8539699991,2368.5204304116337,666.988394055982,0.01410067824619418,30059,Mountains,0.2816055059065138,3100191.3702399977,1701.5320363556516
47,Meagher,2016,3638603.2852496165,1224075.564139998,1971.0743690409624,663.0961885915482,0.014881292114131469,30059,Mountains,0.3364135818549462,2414527.7211096184,1307.9781804494141
47,Meagher,2017,5075682.281140003,1600141.2559599981,2734.7426083728465,862.1450732543093,0.019903244638539208,30059,Mountains,0.31525638669420514,3475541.0251800055,1872.597535118537
47,Meagher,2018,4964640.058580002,1588106.4043800014,2660.578809528404,851.0752435048239,0.018450477546994463,30059,Mountains,0.3198834931920997,3376533.6542000007,1809.5035660235799
54,Mineral,2002,3717951.2163600014,1306402.7818799994,968.973473119625,340.4750539171226,0.01690195466445861,30061,Mountains,0.35137706383329353,2411548.434480002,628.4984192025024
54,Mineral,2003,3710700.81357,1404415.0338899996,942.7593530411586,356.8127626753048,0.016854261330541118,30061,Mountains,0.3784770328974155,2306285.7796800006,585.9465903658538
54,Mineral,2004,4114745.8502499997,1602924.2896999998,1032.5585571518193,402.23947043914677,0.01849051540218482,30061,Mountains,0.3895560863382634,2511821.5605499996,630.3190867126725
54,Mineral,2005,4668970.31478,1886922.33139,1129.6806955673844,456.55028584321315,0.020263558794553205,30061,Mountains,0.404140999872455,2782047.9833899997,673.1304097241713
54,Mineral,2006,4749834.775914,2099111.671656,1127.9588639073854,498.48294268724766,0.021135259184196217,30061,Mountains,0.44193361889142185,2650723.1042580004,629.4759212201377
54,Mineral,2007,5081302.039999999,2348149.0171000003,1222.642454282964,565.0021696583253,0.021191150612771645,30061,Mountains,0.46211561497729836,2733153.022899999,657.6402846246388
54,Mineral,2008,5238513.010820009,2543812.6445399993,1254.1328730715845,609.0047030260952,0.021606623839874967,30061,Mountains,0.4855982297430248,2694700.3662800095,645.1281700454894
54,Mineral,2009,5379600.432769999,2652600.3113599997,1280.857245897619,631.5715027047619,0.02226419156435178,30061,Mountains,0.4930850059423753,2727000.121409999,649.285743192857
54,Mineral,2010,5609882.911819998,2746415.9145,1327.4687439233314,649.8854506625651,0.023074083935442677,30061,Mountains,0.4895674219355477,2863466.997319998,677.5832932607664
54,Mineral,2011,5977533.910520001,2908972.4094100012,1417.8211362713475,689.983968076376,0.023426393472196508,30061,Mountains,0.4866509254410808,3068561.50111,727.8371681949716
54,Mineral,2012,6149501.251640001,2758960.4195500026,1491.1496730455872,669.0010716658591,0.021142593239100966,30061,Mountains,0.44864783445880585,3390540.8320899988,822.1486013797281
54,Mineral,2013,6410518.888559996,2873056.44868,1517.6417823295446,680.1743486458333,0.020648080037083884,30061,Mountains,0.448178454603287,3537462.4398799962,837.4674336837113
54,Mineral,2014,6301773.976640001,2957704.520739999,1504.003335713604,705.8960670023864,0.021019113248338835,30061,Mountains,0.4693447482730882,3344069.455900002,798.1072687112176
54,Mineral,2015,6590795.177089997,2907212.625999999,1574.1091896560774,694.3426381657509,0.019750219947146375,30061,Mountains,0.4411019532370914,3683582.5510899974,879.7665514903265
54,Mineral,2016,7534596.749037892,2919340.017369999,1829.2296064670772,708.7497007453263,0.01935966058138532,30061,Mountains,0.38745803054991307,4615256.731667893,1120.479905721751
54,Mineral,2017,7310772.407079998,2875313.6269800006,1722.2078697479383,677.3412548833924,0.017839589188092524,30061,Mountains,0.3932981998174981,4435458.780099997,1044.866614864546
54,Mineral,2018,7176317.026199989,2978406.4094399977,1662.7240561167723,690.084895607043,0.017270629494302848,30061,Mountains,0.4150327248038437,4197910.616759991,972.6391605097293
4,Missoula,2002,93022491.18074793,48932809.77505197,939.9249371589598,494.4306217671567,0.018998045474295667,30063,Missoula,0.5260320289635414,44089681.40569596,445.49431539180307
4,Missoula,2003,96971567.31121989,51270690.67620001,969.9484607427771,512.8299859586301,0.01872691927378373,30063,Missoula,0.5287187997245854,45700876.635019876,457.118474784147
4,Missoula,2004,107917130.49443445,57389114.20008379,1069.1851159612663,568.58059920427,0.019696943889128345,30063,Missoula,0.531788733977165,50528016.294350654,500.6045167569963
4,Missoula,2005,114803404.43004012,61055480.96448006,1122.2448574756118,596.8394393290197,0.01989951110083797,30063,Missoula,0.5318263972013701,53747923.46556006,525.4054181465921
4,Missoula,2006,123052371.60908996,65400986.65979996,1178.978764506668,626.6142898459353,0.019541699283422066,30063,Missoula,0.5314890384036186,57651384.94928999,552.3644746607328
4,Missoula,2007,127177628.12593004,68922830.74348003,1198.5451712932809,649.5413320467442,0.0192469293984716,30063,Missoula,0.5419414700456068,58254797.382450014,549.0038392465367
4,Missoula,2008,133173129.52408996,80418837.26555005,1235.9799300592124,746.3672980737288,0.021200622494694506,30063,Missoula,0.603866842755264,52754292.258539915,489.61263198548363
4,Missoula,2009,135884708.3341701,75445797.98871003,1249.893837524675,693.9650467609484,0.019543948612667627,30063,Missoula,0.5552191921637891,60438910.34546007,555.9287907637266
